id,landmarks
01ccc68bef696e5c,13594 0.34
01ccd3560a57551d,823 0.12
01cd0aa4713b8489,2261 0.28
01ce1914ede7d01d,2339 0.23
01d0776e3f48e68d,10223 0.24
01d0d1d395a1c980,532 0.02
01d0d946648ad65d,8727 0.46
01d0f54eaa802023,1069 0.35
01d1091954b7fb72,9587 0.02
01d12aa0392d7abd,10039 0.14
01d1ae387efd8d38,6491 0.34
01d27be43fd8a6c9,11761 0.2
01d2fb606eaf5e83,7101 0.21
01d2fba45891b58f,9273 0.72
01d30891397823f9,12447 0.3
01d323f779dbaaad,8592 0.04
01d4d566920dfcdd,5609 0.38
01d5418cb438ee35,9209 0.17
01d56d26a55c1139,218 0.17
01d7073112a7c5bf,11356 0.98
01da82b04c28bfd5,127 0.14
01dad5a8aac9c1eb,8809 0.51
01db3d8d8fa8a115,9883 0.23
01dc4e26b40bb0ed,148 0.18
01dce1607bfcbf38,13006 0.03
01ddec9f89cb84f6,2543 0.03
01de99073ae6f358,13079 0.04
01decad6e296d7ce,10930 0.12
01df0d5e45a3e113,1069 0.35
01df1eb1b288231e,3654 0.23
01df45c7adefe642,4035 0.04
01df62b9a91c084b,5955 0.11
01e06a07e6adfe3a,11169 0.22
01e0b766898a9226,5475 0.11
01e0d9e39cd372fb,3874 0.18
01e1e005d2bfa82c,6599 0.44
01e20b0c1fabde41,3481 0.27
01e3577e2023666f,13114 0.38
01e3d4c688c82343,7840 0.3
01e430ee9995e200,8063 0.68
01e56b1797660228,13722 0.4
01e5d939c2321a26,3103 0.07
01e62ab54880792f,5029 0.09
01e641c41a1b0650,7787 0.74
01e678e2660613be,5634 0.02
01e681ccd1b00e36,8035 0.87
01e6c8083be506ed,11972 0.59
01e7b92bbac8c3a3,12353 0.1
01e8f67013d95578,5554 0.94
01e9f595a5cd014f,6651 0.1
01e9fc02ae011b47,3376 0.38
01ea723baf117371,7356 0.1
01eae155c90f78cb,2743 0.2
01eb04abafaaa671,10028 0.12
01eb34c78d6052f9,9825 0.14
01eb5fae90351311,1038 0.06
01eb70ff73be3f0e,2338 0.48
01ec360bae9e1f34,13289 0.39
01ec8b0503d58989,12613 0.39
01ed9c763390ce4f,14030 0.31
01edaa6348f0af5c,4221 0.51
01ee1fdba88de3f1,10005 0.19
01ef07be8812d7df,13352 0.95
01f034a03a95e290,14869 0.12
01f0fb422d2983ae,11390 0.06
01f1e94e87aa4a42,1190 0.13
01f2547f868dd230,4582 0.49
01f2aabaa4a23b0f,13255 0.1
01f383c4e628b28c,12416 0.03
01f3cd350405fa25,11990 0.37
01f42e91a6c14ca3,1069 0.35
01f43d5a8e28334c,585 0.07
01f4738835a44009,13146 0.62
01f481460b1080a9,1190 0.04
01f73cb911ba39e3,4083 0.09
01f809541559286e,7068 0.03
01f8f3e82ab38eb0,2512 0.06
01f913f81c0c8574,7265 0.21
01f91912ff4bdbad,3685 0.32
01f97fe1fc35bce5,1031 0.34
01f9ac22b718ea1c,9240 0.06
01f9ae00fdfe0160,13444 0.39
01fa642a5c8ebbbd,6051 0.55
01faacd9eef84c88,3065 0.23
01fabeca65235fdb,12858 0.04
01fb38d3f3a4105c,11784 0.27
01fb3fb6eb4e4712,5376 0.81
01fbf4d870aaca6c,6642 0.34
01fcb527ed162ef5,526 0.65
01fd884aefbdd04a,9859 0.07
01fdf781dda7586e,1005 0.21
01fe700a1e8a41d8,7837 0.29
01feacf22f0bb8ac,4255 0.16
01ff3d3c81d6a628,13876 0.1
0200ce441c5275bf,12121 0.43
020111bd58edfa1b,12292 0.35
020154bb639e2546,9335 0.03
0201784b63214597,5982 0.88
02025b78550d3e9f,2743 0.43
020312b031888d2d,1532 0.28
0203ac8972d6abe9,12090 0.49
02048e37d4e18df7,11011 0.08
0205969016d594ef,4352 0.43
0206b3441aaa7528,5634 0.02
020737297d26991b,5611 0.01
02076b6a58cdb3de,9738 0.09
020794afceff356f,3347 0.86
0207b1282f8355f1,4737 0.2
0207be3689e5a4d5,2459 0.3
02093a875f835520,13776 0.07
0209e8d82b17ca0a,14012 0.07
020b3dbbd9fe37b9,4255 0.21
020b92fc284036d5,10386 0.53
020ba0135bb3c39f,13796 0.2
020e53eda64d98f0,12677 0.91
020f52cb7ac7516b,7121 0.59
020f6ecccdcb0f8c,5564 0.02
020fe612c7ef1292,6628 0.29
02104d1926fcdada,2949 0.23
0210ef9b5868a8e1,2512 0.42
02120c3b02fa133d,1222 0.3
0213ad5a255e9bc5,3992 0.07
0213bab8456f3bb8,7632 0.04
02140145f574c5e0,3065 0.48
0214af2893db2b97,13170 0.12
0214c8954e0db6f6,2700 0.15
0214dcd496503c8c,722 0.75
0215087cb083a05f,6296 0.07
0215ff836b1328e9,10536 0.23
0216a21ba4457910,11183 0.15
0216b917e3c11d8d,7637 0.22
0217e598d5de2783,2949 0.28
021878aa68e5f3ea,11011 0.12
02187fd341714b7a,8886 0.37
021942c310202cf9,867 0.22
02197dcab6c44cb9,10387 0.38
021a5fc26eff9446,2281 0.06
021a8f8be358c1b6,8299 0.14
021b77a8fc4661a6,9605 0.36
021be59734255bf7,7678 0.46
021c53b27beec686,1546 0.25
021c849f8b2072b8,9779 0.3
021cc355d1a87fcd,2988 0.45
021d7c4d4e86f2d1,10574 0.12
021f1c99e643c8d5,13594 0.1
021f2efdb72e9902,1369 0.51
021f309062517267,1069 0.35
02203b1235f73385,4327 0.56
022138cc1801b27b,4934 0.26
0221390d9ed5adfe,1834 0.18
02217ee5ab6db0a8,9249 0.19
02221ce65f3bd8c3,8169 0.3
022222bc07f2344f,3649 0.39
0222ad9fbbc21439,13170 0.12
0222d8583811a0af,6051 0.86
0223467342d37741,14703 0.15
0224d4e13fd3144d,532 0.03
02255d33037f9af1,9779 0.4
0225ffe6e9a2adde,13417 0.31
02260cb73d0f609d,538 0.1
02264faebd9cfbcb,13795 0.03
0227fdb7d261a866,6051 0.25
02280c6c90e192c0,8988 0.11
0228fb6ed7cea30f,2975 0.34
022908c254b3a012,9517 0.06
022912468b8e6295,14164 0.11
02296eaf695561b4,484 0.33
022975a24fb17a3c,12187 0.18
0229b0ef7c48d846,2045 0.17
0229b2c4437dae59,3122 0.46
022a1e982d15cf6c,14010 0.12
022a7184f158f56e,11784 0.48
022c749a2d0a28ce,12752 0.49
022cc1596dc01be7,8084 0.12
022da63b5cd0de10,6051 0.33
022dfa750223b390,2611 0.26
022ec349cd43ab64,6425 0.02
022f79f463cc0469,1546 0.48
022fd8d1f9c30bc4,11524 0.29
02309b1de70f58d5,369 0.73
0230c9d0f0feb331,7429 0.11
0230ce967810b95e,532 0.02
0231f1002edea264,4409 0.89
0232df1344f4f96a,532 0.05
0233c51a6107c4c0,2200 0.33
0234f4ec216391de,10139 0.21
0235fe7b97d9828c,14248 0.12
0236d4f2c4ef57a5,4695 0.54
02375e80e3b7f850,12936 0.63
02393c7d6bd89af3,7429 0.1
023a308900752ee6,10235 0.23
023b98242e804bfb,8793 0.03
023bc88b0fef2f7e,13795 0.11
023c3c6c70fe9079,6347 0.26
023c4375c4a9c4c3,4035 0.02
023d5c92432af1bc,12832 0.48
023db3de2009f983,5838 0.73
023dd1e1df4af866,13790 0.18
023de5a40c0b9665,6846 0.49
023df7c0dc0c674d,12124 0.07
023e03765bd8d4b2,5469 0.1
023e1307eb742c81,9042 0.06
024040e875defea6,12804 0.31
0240abec834f4063,258 0.21
0241377e39ff46fa,4793 0.45
0242846d42dbb84d,5998 0.12
0242e27a7ff357f4,12878 0.01
0243b5b71052a020,9164 0.27
02444352bd96bc32,3560 0.74
0244c66959c22dde,12131 0.15
0245455fdd26769c,11849 0.03
024642752dcc7118,884 0.15
0246cd3101973bb7,13676 0.07
02472367a37e087b,13840 0.26
024a98a85810a3ca,8793 0.09
024b668a211a0dc8,13795 0.18
024b8b63e0455557,7442 0.04
024c1dfc5c28b8a0,878 0.33
024c8f19303d1597,14405 0.06
024d8b2e68c6c1e0,6438 0.28
024de1246e2e189c,2456 0.13
024ea22320ba72d1,5367 0.92
0252d435b09de4a4,7302 0.08
02537e151f29a7c0,6599 0.14
02537fa8d6eb524e,827 0.4
0253a295192bc1b2,395 0.06
0253d4d8296f17e8,3249 0.42
02547e5a90e90b8f,6051 0.49
0254ea8e30e00df2,1308 0.28
02557efcdccf346e,8793 0.07
02566dd3bb83b137,2836 0.07
02569105e44d8ec2,14918 0.19
0256abc9ed464fbb,2870 0.37
0256dd8be85314ec,14248 0.08
02577625f8a0506d,8094 0.96
0258b4713d137580,10400 0.08
0258c5f6bdc46534,1403 0.81
0258fb46de13fce5,11278 0.54
02590fe51cd63a81,13720 0.35
025a2a18fea7c5f0,6464 0.67
025aadfd72f3baaa,7347 0.09
025ac7c3f7ad0aed,8964 0.23
025b008323f9861f,12582 0.52
025b160bcae0bfcc,10577 0.07
025b97eb5aeadadd,9231 0.37
025bdf4539b9d2c7,6739 0.07
025bedcaa30ef331,9710 0.25
025c01115291d144,4352 0.13
025ccfdf7b16664d,12290 0.28
025de04310223d47,12531 0.69
025f0e6d6ea851a3,9741 0.99
025f1f3a6f42a2f8,2151 0.06
0260eaeafe6ec28e,10173 0.19
026120455e805d31,7041 0.87
02616ee7e0f9adb3,9538 0.36
0261752ffd1eb0c5,7837 0.22
0261f608d4b55487,6021 0.15
02629a6123fd56fe,5685 0.13
02641636103c7889,3634 0.27
026468fe869fd7fa,9728 0.07
0264be1eec38be0e,3890 0.04
0264d08f7ccc585e,13176 0.37
0264e0afda689884,13810 0.02
0264ed3e9413aa86,10282 0.19
02658ce17009d1db,8029 0.68
02659e476e0ebb10,13320 0.92
0265f03fc6354f1f,4085 0.23
02664ca21811fa77,9573 0.4
0266554b0d34f41c,1069 0.35
02679e26838bc0c8,5805 0.57
0267ff424b83552c,13171 0.5
02690c058a5b5e11,5449 0.18
0269239a8fc4dfb1,5720 0.32
0269782a82e1c362,4987 0.91
026991ff713b6458,14785 0.12
0269936bfef85dc9,8964 0.51
026a04096c14fd3b,10702 0.21
026a32f7a4296acf,10640 0.01
026a5870127ca7be,6004 0.04
026a78a1a298b92f,4115 0.18
026afa198df928d4,7442 0.06
026cf82abf8b8ec5,4385 0.17
026da857aea4553e,5274 0.14
026e0474d12aa64a,3324 0.09
026e2b4bf91f5b9c,9859 1.0
026efe28ecf36cb3,11825 0.05
026f96e703bce70d,13552 0.48
026f9eaf936ab393,401 0.19
02701260940552ca,8032 0.03
02702e98dac401e4,4980 0.27
02705d98415e5cab,3426 0.51
02707891ed1d21be,9944 0.39
0272db7682e670f2,12258 0.31
027353aff556a65d,12380 0.25
02739f5ce37df0e4,10107 0.16
02746c369f670367,14315 0.55
0274a0e44e5124c6,5943 0.1
0275232ed885bf9b,14164 0.04
02759ac8558202e7,6483 0.51
02761949007f066d,11676 0.07
0277e7a4863281ce,2061 0.71
027851a9fd796123,1498 0.45
02789605b0aa1906,14660 0.19
027968da1b715412,8515 0.38
027b9f83ad9a9fe5,1069 0.35
027bc364dace32ef,4010 0.63
027beaa907f597b0,10216 0.16
027cc191e4f520ed,4168 0.08
027d1a618575b335,5262 0.11
027d395b2705edd9,2172 0.12
027d89838b6d0956,476 0.02
027e64de32c2fe5c,4352 0.2
027e6cdcdd2d8b5e,13526 0.55
027ea452e22954c3,6051 0.81
027f3c38a9a415f5,8967 0.17
027f957e25c19376,6345 0.5
027fe6d2fca561cf,11999 0.08
0281eb1d781eeb03,11037 0.3
0282a77e38acf637,5371 0.15
0282d5250a19e8bd,189 0.63
0282e673ddb7e97d,853 0.03
0283600cc3243065,11172 0.16
0283dbe351eb32e3,11924 0.69
028523b913734611,4644 0.77
0286a481bf5c8dce,8417 0.27
0286e725c79c37a4,4085 0.8
02877f533768b3a7,1181 0.05
02882527ebf3ed49,11371 0.11
0288259a6919af0b,1553 0.2
028a97a90141b33b,9779 0.8
028aff43a2d5158c,13468 0.13
028b41dd901f6389,924 0.43
028ce6820d22d7b3,5460 0.98
028d156f5d71a767,6696 0.8
028dabf10dd4b472,5916 0.23
028f5abfbe87c284,2386 0.28
028f8377520acbff,4352 0.27
028fa0c253e803b0,11284 0.3
0290beb12e04a11d,10125 0.29
0291117786ff6ace,9383 0.16
029146de568f5edf,11183 0.89
0291914ecc2a03cf,4092 0.04
0291e77226cf804f,12314 0.42
029213fa8128d6e9,2870 0.22
029231425e4273aa,3898 0.18
02927f2983aa75ad,6271 0.44
02933aa2e15aa3a9,7545 0.59
02933d34e7c739c4,13028 0.63
02933ee0b8b957ec,11136 0.12
0293aeba07d1a084,12521 0.15
029440add95a1d45,10945 0.11
0294537c8a6c5cbb,10382 0.2
02950f4cef932e9f,8246 0.11
02968b1b0d9c423e,10282 0.08
02968d74e34380d4,1069 0.35
02974f06198399f4,5574 0.16
0298400c39ed1737,6582 0.64
029851b8f6f082fc,1238 0.85
029916fb1f6789bc,1736 0.23
02998fe2d8437f19,9633 0.54
029a0cc3e451d181,1472 0.31
029abe465e871743,5994 0.01
029b55a504db16c0,12246 0.52
029c50b492c1c837,13990 0.61
029c5b10c3df1f47,6051 0.77
029d10bf31090769,8429 0.83
029eaec5ced78442,3544 0.51
029eb251b5b5ec0f,5336 0.02
029ebb13c75cba15,2096 0.31
02a01d945889dd4c,11909 0.28
02a020ec7d91478f,7388 0.15
02a1042913639f99,9273 0.07
02a185fa11085541,8289 0.08
02a1dda7603ed91e,3465 0.13
02a268c731422066,13242 0.21
02a2706efa94397a,8218 0.39
02a2e1be9778e1f9,5925 0.09
02a33f291d8d51a9,728 0.11
02a373e2d631edc1,2836 0.18
02a381c2acdb59dd,6130 0.71
02a38f9e7e71aa31,2061 0.48
02a3c8ec4f1cc649,11854 0.1
02a41349ff2122b6,10968 0.25
02a43792784d97e5,13667 0.23
02a475793721778f,8040 0.21
02a4c6ba3cfb5682,6055 0.35
02a626ea116c5606,9825 0.42
02a6382324cc4b03,14386 0.34
02a66ce0763d62d2,9571 0.6
02a72284fc6e0e74,3065 0.87
02a758e34bcc9670,6472 0.03
02a76425b9822347,5088 0.18
02a85a20a65afaf6,4695 0.43
02a8a7e5c8cfc222,10834 0.01
02a8cd7fb56fd8d4,1709 0.09
02a984ea3849f252,12243 0.12
02a9bf5990b83cce,11671 0.07
02aa70d67d39f1f5,7058 0.26
02aa92ce0a4d5cef,13444 0.43
02ab4bd3660482d8,12430 0.01
02ab5c94ae8a87bb,6347 0.23
02abc6a7dc98b2cf,5380 0.62
02abca0ff13b25b4,10841 0.37
02abfd2b16e54de9,7000 0.9
02ad4753813a8700,13378 0.17
02ad55f4c5ea2e32,9326 0.03
02ad615765de8b76,5611 0.01
02ad84dcf7854aab,11371 0.52
02adebac56b781d2,2076 0.36
02ae3473772bc38e,3868 0.37
02ae7a84ea19d930,4013 0.11
02af499da44dea1b,12456 0.02
02afbf2d601b782e,8218 0.09
02b0eca7b2b7770b,5799 0.26
02b0fe15c6855a0b,3459 0.03
02b1d7661d176088,5473 0.02
02b2485e1151117d,2583 0.09
02b3bbc5a5aed2de,13171 0.15
02b41eead5c8a559,1069 0.35
02b4892f8d1ff3f3,13005 0.27
02b517dbe77bfe3b,11136 0.11
02b52f14bce1dd4c,6464 0.43
02b5a058e1180a7f,1069 0.35
02b5ffe284a3c75c,4934 0.57
02b6146fa6b6a3cf,5554 0.78
02b824ea7af0715b,1187 0.05
02b82e6a6626e8f1,9301 0.19
02b84a675360a6e9,6560 0.03
02b84d9b6f945691,4121 0.1
02b8db9fd2deaa00,13345 0.36
02b97feba4e8bdd4,11870 0.17
02baa17817bb88c9,3466 0.03
02baa7db960a6ad5,4957 0.15
02bb57a8f330f0fa,14733 0.21
02bb64710bae78ff,1059 0.07
02bc4161e20e3915,2338 0.53
02bc423303d04b13,4955 0.09
02bc7aacc4493766,2126 0.25
02bd85a10c995090,13006 0.16
02bd9e85ec08924e,10296 0.12
02be70274191dc89,6476 0.1
02bf759d0f090a47,8205 0.16
02c07d616b5ef02c,10364 0.06
02c0cdfdf6795f6c,7218 0.39
02c0d6b813568d62,11678 0.16
02c1ca754f028404,8304 0.25
02c1fc8824fde027,11536 0.28
02c2d8b3bb6f4c2b,14902 0.35
02c3ba107489862a,5460 0.17
02c4471b187f458d,14140 0.02
02c484db8f944426,4480 0.07
02c5226cca7dbb6e,2743 0.91
02c63abef6331e6a,10443 0.35
02c69933ca3e5a5e,5097 0.28
02c6c0ebc3a76687,4327 0.25
02c7b9eb1ec612a8,1553 0.75
02c803cc159573b6,415 0.17
02c814c3cf0f15e9,6125 0.1
02c92597073af5d6,3382 0.1
02cab2b1e56f7097,4443 0.29
02cb52ab875667f8,2076 0.2
02cb758b882de550,7694 0.15
02cbb864f7f3c951,3759 0.27
02cc617904632cb3,5720 0.17
02cd4e1ed2e859ff,13053 0.09
02cd5b287641557f,2743 0.92
02ce1688501a2808,4034 0.21
02ce591843a44359,1893 0.61
02cf80fa2384c4be,2676 0.17
02d1f817abbb05e6,11671 0.26
02d34a12184803b2,6051 0.15
02d35218bf0feb94,7746 0.59
02d40191ad30ce48,13676 0.17
02d435236ae657a8,7125 0.12
02d47d8007b9ed81,5110 0.03
02d4d4aab403dfc1,14398 0.16
02d519bc1628bc04,550 0.23
02d581826c0374e0,8567 0.13
02d6741ede28c9a1,4734 0.53
02d69ccbb882eca8,9365 0.12
02d6f1b7ce0a3629,4313 0.23
02d717517c017c82,9128 0.12
02d810d244d36c74,9101 0.14
02d8253089663f90,11778 0.4
02d83014ec813cd5,344 0.02
02d85006717847c2,7652 0.13
02d89e0b831706a0,12617 0.03
02d8a045b1589431,13792 0.05
02d9408eaa0e2064,4949 0.23
02d97425e76732be,4644 0.33
02da97f209066a82,13170 0.17
02db5589f859b6c4,11188 0.03
02db934ce7fbdf45,8639 0.04
02dc3e037fef5997,6450 0.31
02dd19e987e59317,7794 0.12
02df69cefe0b972e,1393 0.7
02dfd754a3919502,5442 0.33
02e00679d0e37f65,14785 0.63
02e0ac3969ae3295,5210 0.49
02e0bc071968f03e,12187 0.09
02e1fa84b4a71cf8,12763 0.14
02e2dcb6dfaeb501,4746 0.02
02e2ee05303cfe18,13049 0.53
02e3dfd4dd2930f0,12352 0.12
02e45d116eb7a16e,461 0.31
02e5d2a78e5fb8ec,11037 0.07
02e5f973aebb47cd,116 0.73
02e75108a289ad77,12464 0.34
02e835677cda4ee4,5554 0.34
02e9bd6239e3fbca,503 0.17
02e9da8e0128f7d3,7172 0.31
02eacf27e5f6bf7b,12457 0.08
02ecc726847ef762,2743 0.93
02efb4be1121cbca,12582 0.48
02f08b28d1a377ee,2348 0.05
02f141d4a423fff4,6129 0.14
02f1848f65878965,7076 0.27
02f19577c4f71073,9328 0.03
02f1a04a5ae3bb2d,1462 0.05
02f2629082398ce5,7772 0.07
02f46d918e50cf87,11011 0.12
02f50f9249383d19,12639 0.17
02f53d2c8600b2e2,1508 0.08
02f58ea5e5048808,878 0.2
02f5ae357bf59d86,9901 0.02
02f65d81e13fc396,7420 0.41
02f6baf2bb0dbafb,4987 0.33
02f6bb4a98c2bf20,10200 0.11
02f7f32bd7f8b280,4148 0.16
02f8a9c2992b5274,3390 0.14
02f8c0ef66a96ae3,11521 0.16
02f8edf2a31a060a,9875 0.01
02f90437df0ea139,11954 0.25
02f905e40f6665dd,8927 0.94
02fa49b82ce0f467,2743 0.56
02fcda214d8a588d,7388 0.03
02fcdd938d42ca02,12353 0.07
02fd37a465b5fd4e,7347 0.56
02fd7cfbca2b1086,10610 0.52
02fdb60d721af5dd,2145 0.17
02fe3dd57e8ca59a,526 0.71
02fe3fffa46762f3,7321 0.32
02fe9cad6e8f7867,3015 0.12
02fecbe5eab0ca6e,3796 0.1
02feea3add630e02,4829 0.14
02ffe55963c14e6b,8364 0.09
03037162010d4e5b,2410 0.23
03042fe2ec635c91,11674 0.78
030471e80197f622,12630 0.04
0304dedd66003d48,14693 0.01
0305120caba60736,1709 0.06
0305a8c4c7439aa7,13493 0.58
03077fffd3b48292,13594 0.6
0307c787024f3731,7174 0.17
0307ca34e1c732b7,10438 0.21
0308196bcfcc8b3d,14164 0.15
03094645a8edc67b,14553 0.61
030aa62d4f148e20,6051 0.15
030ad75178db792e,12242 0.11
030b4acc512c6d59,6544 0.11
030b5e0015c40244,701 0.32
030b85135c04d140,2662 0.63
030b9469b76046fe,1280 0.14
030cd81235283085,1828 0.24
030d1390ef70a965,13622 0.19
030dc3130336cfa8,8895 0.04
030de5402cd5b757,13667 0.14
030e7ae8a1f4a0fa,4776 0.17
030e7ca35b000cbc,5554 0.96
030ebb55ec0f9c19,6772 0.04
030f04d7740029ea,11441 0.4
030f380ea7fd2e52,14591 0.09
030f55ce465c2d00,2144 0.11
030f968d15499378,12628 0.03
03100ac3d3ebcf70,12447 0.38
031020aba83ac1fb,11638 0.39
03107c0920fe5f18,12382 0.03
0310f8628f058e7e,456 0.31
0311ee2c777ab591,95 0.2
03128c0c430e707d,1537 0.09
0312f348bb00301a,7668 0.13
031355f4c5a76231,6476 0.29
0313fe7683c80946,5670 0.22
03140bc7a8d83803,5706 0.05
03141f3665d93dd6,7203 0.78
0315e887fb86cdbc,9995 0.3
0315fb4c9ded1cf7,14721 0.37
03167b18a86dd647,8292 0.88
0316b1715d6a9e26,10230 0.79
0317940e1d27d87c,6597 0.9
0317a42fc1dfed57,9561 0.43
0317beb3fc1ee388,1353 0.17
03181194022faad9,965 0.17
031896110b98a60d,14618 0.06
03192dde602e821b,12198 0.99
03195f2c6ba01259,4934 0.28
031a7810c73dcc3a,1069 0.35
031a9ac67f402fb5,1452 0.11
031aacff251ecfb0,3457 0.12
031bcda49ecc3c2f,1763 0.12
031c5d958cb79a38,6606 0.18
031d25bd034127da,13951 0.04
031d4ac30bd5a06f,3364 0.81
031e768a3feb4391,5877 0.6
031ef50c742634c6,12776 0.23
031ef59c512a8f3a,1222 0.45
031f24c44651a851,9779 0.99
031f43d998721d74,8639 0.13
031f62cbcbad090c,5765 0.21
031ff1645ade87b9,13417 0.29
0320af6e05ff713d,9196 0.08
0322830a47de5c4a,8078 0.34
0323921de9dacad7,9939 0.53
032396b057aab1df,3349 0.32
0323c35294c10cf2,11424 0.28
032463ee55311d87,6609 0.85
0324720052845177,9779 0.15
032472ab9addceb4,3756 0.15
03251112809529f2,7840 0.36
0325605d9a9bd419,13678 0.77
0325e2e3dcfaccda,9779 0.28
0326265061cf768a,13188 0.11
03264362e59d5393,5554 0.89
03265d076d2edd79,11169 0.11
0326985573cdf1ea,9240 0.35
0326ba698a0194f3,8787 0.63
0327c944ab4f1910,8341 0.09
0327d911b3727f0d,496 0.13
0328f9bc4128f8de,7383 0.08
0329a803242eab35,7000 0.85
0329d1f5fdc5a684,12464 0.45
032b3db08d7e3077,10932 0.64
032c3dc6487c9fbe,4480 0.02
032dfcfcb82df1f0,7377 0.06
032e36ff4b6f5867,9806 0.38
032eb47a6e6abb71,11864 0.65
032eee0ccf403199,7241 0.1
032f742fcd4e66d0,1069 0.35
033063b84984777b,7678 0.19
033366df5bd00b16,10296 0.02
03357011bfae9f6b,12638 0.33
03362067b0a0cb44,136 0.47
03368026813f3c74,5558 0.13
0336913b75f068b8,3888 0.39
0336cbe672548cc4,10587 0.08
0336f59773770c09,6051 0.17
0337623123e94ca7,827 0.34
0338b7a8361f575d,11286 0.11
0338c33eabaed20b,5276 0.32
033901a62f94f75c,14164 0.07
0339a48adffd328e,14869 0.12
0339d8d1cdd957d5,1472 0.65
033ad0a0be1dbba5,10199 0.25
033b063323cc20c9,7593 0.43
033b4021e8f217ee,13170 0.38
033b7b54cecf8a97,3034 0.37
033b9a5fc90fdf19,4013 0.07
033d63c43ca904de,3977 0.28
033de219b3eed96d,12252 0.08
033de77d251cc201,4404 0.24
033e0925f8bb7380,1069 0.35
033e26c81f93ad3f,13622 0.07
033e87e5977747fc,2893 0.39
033ef9587f9339e1,12481 0.75
033fec7f49181446,10028 0.12
034067364a408e6b,33 0.17
03407902dc9a93d9,4035 0.02
0341125ef8053279,4293 0.62
0341196e00e2cd60,8504 0.02
0341858145cec1b1,14054 0.05
0343859c52306f91,2854 0.37
0344cdb645066e92,8876 0.07
0345572f4eec1b29,12367 0.3
0345d2bfd9ab618d,4117 0.27
0345fe3a3fc7818c,10473 0.08
0346e5385f0a8529,4793 0.07
03473120831b1f49,863 0.37
03485de5380242b9,1313 0.16
03485fbed98041b4,2664 0.24
034b13c09bf8b4e5,6599 0.41
034c1abc8523ea90,12063 0.26
034d1cea5b432d60,5294 0.09
034d2a81baaaf12a,1276 0.29
034d52fe909e749a,6651 0.17
034e15bdd069fb18,5485 0.06
034f1524614dfe05,11255 0.36
034f2e95348989a3,2900 0.1
034f716fc2cff6e0,1598 0.35
034f86c7186fd8cf,395 0.13
034f8893752c89e3,12521 0.11
03504e6e63fee8be,6051 0.86
03505d6e6d2cfaf3,13287 0.45
03506a065950f16e,9779 0.75
0350a5b4151a50f7,11037 0.28
0350c566b0904fbb,10900 0.51
035192280ccdccdb,996 0.22
03520a223f3a2f24,9276 0.02
03526e519193c0c5,12220 0.19
03527a1e2b477efd,9638 0.07
03535a5978745f1f,13475 0.14
0353819ffc9fbc57,10584 0.78
0353c6bda6d1ec69,12015 0.05
0353e1ca65e7f8f9,8473 0.19
0353e3595fc21f51,13242 0.93
03541d2259537970,2144 0.42
0356e3a1d9665510,7272 0.87
03573920559052fa,14877 0.4
035776ccf4b1b2ad,3977 0.16
03579582dc9a596f,11183 0.51
0357b5d110227e84,8132 0.1
03589e77531986a6,14929 0.07
0358a72a58980670,7092 0.41
0358c8ddf0675b20,176 0.06
0359a74bef47637e,2339 0.13
0359b1af9ead5b9c,2347 0.04
035b8fe4baeaea3c,7882 0.09
035d2fa3ba5d8e8d,5376 0.19
035d747bf60e1e61,1147 0.11
0361547a663ac1ab,8926 0.3
03626a349ff1e5de,5475 0.91
0362d019699ccc3f,124 0.19
03639a3fd7be6c64,7000 0.71
0363dcc7706db3b6,8679 0.28
0363e1eaef836c6f,11656 0.14
03655d630ad2a056,1069 0.35
036b072709ddceed,7009 0.35
036b6c9480750354,4022 0.08
036c1d93236f5bbd,8893 0.27
036c6381f8086969,5613 0.48
036cf70547932f9b,3283 0.17
036d042cdea64a2f,10438 0.09
036d65c2f26327ee,2988 0.48
036d6cc7fd91924e,10809 0.38
036eadebd6e557f6,9779 0.54
0371369f1d16ec04,10139 0.09
0372bc3ac36f003b,1124 0.17
0372c5626b33c0f1,8459 0.24
03735fdcf3dded3e,13171 0.32
0373e620461ab91d,13764 0.24
0374b00ec1259d31,9738 0.16
0374b80ac5b7420c,8845 0.26
0376955dffcc931e,6051 0.44
0376cab8700684d0,12367 0.23
0377139737b392d2,10484 0.09
0377507e5797fe76,8086 0.29
0377a3af008adc95,6772 0.22
037936f5a9eb1429,2096 0.48
037aca254aa6b4ec,14835 0.11
037b4ef114da8e74,7378 0.54
037b85dc884fe039,6015 0.07
037c6ee105b49af2,7661 0.44
037e2f4fdae303a6,14703 0.24
037e5c3654f51ad3,11944 0.17
037f5db4820639eb,8214 0.16
0380dc369ee97069,8964 0.11
038151737627c84c,1313 0.2
0381a0a24aa5e8a2,14618 0.22
0381afe46adbf03d,9779 1.0
0381b704cad81053,5466 0.34
0382a015d221bbff,3496 0.47
038304fa4fdd7799,7728 0.44
0383725df8248954,14591 0.12
03839415ed609e53,13063 0.25
0384e99be7a8e58b,6640 0.24
0385e7f27659fac6,4793 0.07
03867d84aaa3b1a9,12514 0.63
0386fb967658a9a7,6226 0.54
0387eb34a1232b38,13242 0.33
038869da13f3a7a5,14618 0.2
0389d03c43e4f9d3,9159 0.21
038b2c83218ed062,10585 0.28
038b5c19c58ec884,8289 0.06
038b8798d027e36e,973 0.47
038bb914c76fac3f,7922 0.36
038cc96c171b35ab,12114 0.53
038ce52d3aa9d3a9,13772 0.62
